URCS,URCS Name,County,FIPS,URCS description,Years of Potential Life Lost Rate,YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),% Fair/Poor,Physically Unhealthy Days,Mentally Unhealthy Days,% LBW,% LBW (Black),% LBW (Hispanic),% LBW (White),% Smokers,% Obese,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Alcohol-Impaired,# Chlamydia Cases,Chlamydia Rate,Teen Birth Rate,Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),# Uninsured,% Uninsured,# Primary Care Physicians,PCP Rate,# Dentists,Dentist Rate,# Mental Health Providers,MHP Rate,Preventable Hosp. Rate,Preventable Hosp. Rate (Black),Preventable Hosp. Rate (Hispanic),Preventable Hosp. Rate (White),% Screened,% Screened (Black),% Screened (Hispanic),% Screened (White),% Vaccinated,% Vaccinated (Black),% Vaccinated (Hispanic),% Vaccinated (White),Cohort Size,Graduation Rate,# Some College,Population,% Some College,# Unemployed,Labor Force,% Unemployed,% Children in Poverty,% Children in Poverty (Black),% Children in Poverty (Hispanic),% Children in Poverty (White),80th Percentile Income,20th Percentile Income,Income Ratio,# Single-Parent Households,# Households,% Single-Parent Households,# Associations,Association Rate,Annual Average Violent Crimes,Violent Crime Rate,# Injury Deaths,Injury Death Rate,Average Daily PM2.5,% Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,% Drive Alone,% Drive Alone (Black),% Drive Alone (Hispanic),% Drive Alone (White),# Workers who Drive Alone,% Long Commute - Drives Alone,Life Expectancy,Life Expectancy (Black),Life Expectancy (Hispanic),Life Expectancy (White),# Deaths,Age-Adjusted Mortality,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (White),# Deaths.1,Child Mortality Rate,Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),# Deaths.2,Infant Mortality Rate,Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),% Frequent Physical Distress,% Frequent Mental Distress,% Diabetic,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access,# Drug Overdose Deaths,Drug Overdose Mortality Rate,# Motor Vehicle Deaths,MV Mortality Rate,% Insufficient Sleep,# Uninsured.1,% Uninsured.1,Other PCP Rate,% Disconnected Youth,Household Income,Household income (Black),Household income (Hispanic),Household income (White),% Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,# Firearm Fatalities,Firearm Fatalities Rate,# Homeowners,% Homeowners,# Households with Severe Cost Burden,% Severe Housing Cost Burden,% < 18,% 65 and over,# African American,% African American,# American Indian/Alaskan Native,% American Indian/Alaskan Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,% Female,# Rural,% Rural
Urban,Medium metro,McLennan,48309,"Counties within MSAs of 250,000-999,999 population",7327.7960132,11514.236244,5244.3358993,7300.8926091,20.096310774,3.8927713272,3.8109577009,8.2321964866,13.750316536,7.0505984121,7.1857852103,16.102266774,30.6,5.5,24.0,63.273394464,18.020256082,50.0,176.0,28.409090909,1813.0,738.0,35.648160942,53.409385533,54.008359555,21.51953146,37861.0,18.408436734,185.0,74.61663,131.0,52.137440000000005,369.0,146.86041,5855.0,8818.0,5242.0,5581.0,42.0,40.0,33.0,43.0,46.0,35.0,40.0,49.0,3289.0,90.7,34985.0,58885.0,59.412414027,4543.0,118021.0,3.8493149524,22.5,46.49262443,34.599137356,11.733549834,96701.0,18930.0,5.1083465399,22638.0,60255.0,37.570326114,294.0,11.857994466,1025.0,422.89142211,680.0,55.294173133,10.4,18.825630978,15.607580825,3.0310014982,1.1928085744,82.439438553,78.185985138,79.108160712,84.942457055,91272.0,16.9,78.144259069,73.657623783,82.463786542,78.164004802,2964.0,389.2,586.56896101,285.43512699,385.20746726,137.0,55.90102662,89.301217969,36.077796849,57.667487437,164.0,6.8196939454,,4.7066549912,6.2175204157,12.068030227,12.090072628,10.1,406.0,201.9,45960.0,18.9,47389.049626,20.173622481,67.0,8.9949306182,237.0,13.883543432,32.014989396,7205.0,11.446500913,70.44524,6.8171242438,47306.0,27363.0,36114.0,57261.0,61.23336408,43.782390016,35.225790551,4.5,131.0,10.7,51140.0,57.976600762,13410.0,15.815357762,24.755332147,14.170636674,35489.0,14.124469173,2867.0,1.1410536538,4357.0,1.7340672374,279.0,0.1110407985,66431.0,26.439251927,140620.0,55.966154446,9771.0,4.2778149914,51.18025623,,23.351893949
Urban,Medium metro,Newton,48351,"Counties within MSAs of 250,000-999,999 population",10388.050698,10671.578932,1e-06,10726.543004,17.17102437,3.79937277,3.6976504764,9.9481865285,12.234042553,1e-06,9.3495934959,17.09591011,31.0,5.5,26.2,11.152647975,18.367085071,2.0,21.0,9.5238095238,41.0,293.2,42.416016288,39.106145251,1e-06,44.477761119,1827.0,17.047681254,1e-06,1e-06,1e-06,1e-06,2.0,14.334859999999999,4695.0,2344.0,1e-06,5040.0,31.0,24.0,1e-06,33.0,34.0,19.0,1e-06,37.0,151.0,91.7,1537.0,3126.0,49.168266155,418.0,5312.0,7.8689759036,28.5,21.783625731,10.240963855,18.534691897,87682.0,17666.0,4.9633193705,1205.0,2948.0,40.875169607,11.0,7.8554595444,9.0,63.514467184,68.0,96.83988664,9.5,5.4922279793,3.5422343324,0.9119170984,1.0362694301,79.443649008,1e-06,1e-06,1e-06,3884.0,52.0,75.869753588,75.352467083,1e-06,75.579840484,278.0,517.6,583.7385849,1e-06,514.9182647,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,11.641099347,11.642665135,12.0,8.0,66.9,3240.0,22.9,1751.3340617,12.124154114,1e-06,1e-06,23.0,23.262164595,33.258035071,291.0,9.4942903752,14.334859999999999,1e-06,41736.0,30170.0,,44233.0,65.394668061,44.422814266,39.350376557,1e-06,20.0,,3957.0,82.765111901,206.0,4.8007457469,20.283830275,20.147649083,2794.0,20.025802752,131.0,0.9389334862,114.0,0.817087156,2.0,0.0143348624,500.0,3.5837155963,10180.0,72.964449541,43.0,0.3197026022,48.236811927,14445.0,100.0
Urban,Medium metro,Nueces,48355,"Counties within MSAs of 250,000-999,999 population",7919.6686932,12906.271015,7256.7559669,9081.2628736,22.153830463,4.3085963382,3.7841071804,8.4981403861,14.27184466,8.6852145582,7.3101409732,14.496501552,33.8,7.8,22.8,95.585542424,18.588175382,53.0,207.0,25.603864734,2641.0,734.2,44.060520514,29.763560501,51.455420582,26.6478932,55992.0,18.254252871,283.0,78.31742,184.0,50.93835,386.0,106.85979,4513.0,5978.0,4972.0,4174.0,40.0,42.0,36.0,42.0,38.0,32.0,32.0,41.0,4376.0,87.2,55011.0,96495.0,57.00917146,9028.0,167523.0,5.389110749,22.8,20.132410472,27.471997511,13.782169846,105865.0,21644.0,4.8911938644,36805.0,88906.0,41.397655951,287.0,7.9424380794,2467.0,684.93721178,1198.0,66.904424963,9.9,17.813238771,12.981517704,4.8502758077,1.524822695,82.951472978,77.494199536,82.788166447,84.783783313,135298.0,17.6,78.108157257,72.825754121,78.988757136,76.940547479,4599.0,398.7,626.16652052,372.6485008,437.26684487,170.0,47.127574344,144.14687808,41.344460608,50.639321433,167.0,4.9064253606,1e-06,4.4478903126,5.5482166446,13.281086713,11.311446017,11.9,588.0,199.4,39170.0,11.0,35705.529587,10.494743032,,19.126182913,335.0,13.499431412,32.617789349,7408.0,7.8610312298,81.66745999999999,8.4660478749,51910.0,41216.0,47752.0,64757.0,62.094708221,40.118082022,22.653514245,6.2,220.0,12.3,74465.0,57.788866728,17430.0,13.960752903,24.814725611,14.065073736,12591.0,3.485677743,3039.0,0.8413132127,7885.0,2.1828741961,497.0,0.1375888999,230747.0,63.879730138,106116.0,29.377029575,10106.0,3.0271714548,50.581776807,21935.0,6.447241956
Urban,Medium metro,Oldham,48359,"Counties within MSAs of 250,000-999,999 population",1e-06,1e-06,1e-06,1e-06,15.904449637,3.578602735,3.6504145482,6.7073170732,1e-06,1e-06,1e-06,15.914820496,28.8,4.7,22.8,23.635477583,19.011248609,5.0,28.0,17.857142857,1e-06,1e-06,23.372287145,1e-06,1e-06,1e-06,229.0,14.977109222,1e-06,1e-06,,,1.0,47.30369,2203.0,1e-06,1e-06,1e-06,33.0,1e-06,1e-06,1e-06,40.0,1e-06,1e-06,1e-06,1e-06,100.0,268.0,422.0,63.507109005,22.0,890.0,2.4719101124,30.3,1e-06,19.642857143,14.473684211,,25722.0,5.2743565819,38.0,301.0,12.624584718,5.0,24.08477842,3.0,142.95925661,1e-06,1e-06,6.1,11.71875,8.7301587302,3.4375,1.25,73.211963589,1e-06,1e-06,1e-06,563.0,35.0,80.763027804,1e-06,1e-06,1e-06,20.0,279.0,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.959744839,11.28025043,10.1,1e-06,1e-06,330.0,15.8,708.57060889,34.530731427,1e-06,1e-06,1e-06,1e-06,31.253121723,29.0,8.8957055215,47.30369,1e-06,55451.0,1e-06,1e-06,1e-06,48.7236404,1e-06,1e-06,1e-06,1e-06,1e-06,429.0,73.838209983,36.0,7.468879668,25.402081362,14.806054872,70.0,3.3112582781,19.0,0.8987701041,31.0,1.4664143803,1.0,0.0473036897,329.0,15.562913907,1645.0,77.814569536,19.0,0.9659379766,48.013245033,2052.0,100.0
Urban,Medium metro,Orange,48361,"Counties within MSAs of 250,000-999,999 population",10873.032584,13580.863976,3812.2862887,11253.791883,16.302476955,3.6039993965,3.612278044,9.541840212,15.973003375,7.2378138848,8.850129199,18.128094515,34.0,6.4,,60.907657905,21.051049193,19.0,105.0,18.095238095,238.0,282.5,47.037857104,64.425770308,38.616714697,46.338552271,9875.0,13.840806201,17.0,20.00847,24.0,28.21969,18.0,21.16477,4627.0,5736.0,1694.0,4578.0,36.0,38.0,42.0,36.0,45.0,37.0,40.0,46.0,1066.0,90.9,12116.0,20935.0,57.874373059,2554.0,37246.0,6.8571121731,20.3,32.806324111,20.274599542,16.966664501,105953.0,23052.0,4.5962606281,7052.0,20591.0,34.247972415,91.0,10.71041853,272.0,324.28630188,357.0,84.866436394,9.8,13.164872875,9.8399619712,2.9012634534,0.8423022929,86.634406808,84.121943474,80.792574081,86.012970671,31152.0,35.7,73.953269199,71.991083821,93.408603606,73.489611728,1566.0,535.6,646.263608,152.85838198,551.89012118,66.0,78.712924424,1e-06,1e-06,1e-06,71.0,9.0885816692,1e-06,1e-06,1e-06,10.90243137,11.318928267,11.7,120.0,173.3,16610.0,19.8,7126.1555649,8.7077429096,46.0,18.090934475,151.0,25.762422691,33.457138414,1360.0,6.1762034514,29.39551,7.9708383961,57257.0,31933.0,51918.0,56726.0,47.426089212,74.349450524,,7.7,68.0,16.2,24309.0,75.325359445,3145.0,10.165492275,24.975601726,15.589027244,7288.0,8.5693792844,630.0,0.7407668701,917.0,1.0782273331,84.0,0.098768916,6553.0,7.7051512693,68635.0,80.702435124,471.0,0.6023094924,50.54852023,28783.0,35.171132862
Urban,Medium metro,Potter,48375,"Counties within MSAs of 250,000-999,999 population",9917.3233086,12341.212689,7512.3358551,11262.312297,21.959322492,3.9774931876,3.6572523021,9.4062273715,14.259708738,7.7704336611,9.3743631547,18.368599829,34.5,6.8,27.1,77.386370206,18.285585656,37.0,137.0,27.00729927,978.0,802.9,67.083086931,75.337597726,79.447060611,50.274030354,23015.0,23.070137629,97.0,80.27674999999999,62.0,51.47022,220.0,,5132.0,8363.0,5982.0,4778.0,39.0,46.0,35.0,40.0,45.0,34.0,34.0,46.0,2381.0,87.7,15988.0,34246.0,46.685744321,1786.0,55923.0,3.1936770202,25.2,38.024049399,35.495384615,13.553563001,82442.0,18175.0,4.5360110041,12566.0,33225.0,37.820917983,134.0,11.089777542,781.0,639.79945851,528.0,87.074111943,7.5,20.728744939,15.185707569,5.4366685946,1.4921920185,79.294496151,76.675,80.433857933,87.730848153,41406.0,12.1,74.483396382,72.080061856,80.011878451,73.237054917,1825.0,505.7,636.82776529,348.09213887,565.93319317,95.0,71.282790083,71.438776968,,51.180489107,119.0,8.3808718924,1e-06,,7.1956437184,12.930764066,12.051220054,9.8,247.0,256.1,20250.0,16.6,12564.180639,10.377359642,52.0,14.321439194,189.0,22.209165687,33.77173584,3724.0,10.948432998,,9.6067053514,43778.0,25886.0,37968.0,48694.0,73.520163509,50.350481764,40.557500978,8.5,100.0,16.5,24906.0,57.317101236,6276.0,14.970659797,27.5498514,12.146142224,11835.0,9.8250012452,1617.0,1.342376596,7166.0,,156.0,0.1295057198,46180.0,38.337013731,53075.0,44.061000515,9950.0,8.9406859618,48.357103721,10892.0,8.9962254177
Urban,Medium metro,Randall,48381,"Counties within MSAs of 250,000-999,999 population",6697.6516915,6897.1381378,4301.1626311,7425.5907752,14.195306396,3.3086409603,3.4799781894,7.6823478636,11.622807018,8.0513003206,7.2012064849,14.258477628,26.4,7.8,26.0,89.109960654,21.179295223,20.0,62.0,32.258064516,239.0,183.5,27.460096079,39.629005059,43.748446433,21.262309758,14461.0,12.938292371,75.0,56.603350000000006,75.0,55.78614,109.0,81.07585,3603.0,,2077.0,3622.0,42.0,1e-06,48.0,42.0,46.0,8.0,33.0,47.0,682.0,96.5,25982.0,35610.0,72.962650941,1980.0,70283.0,2.8171819643,10.5,24.952741021,18.831704157,8.563688356,120716.0,30852.0,3.9127447167,8058.0,31034.0,25.965070568,115.0,8.6791797798,713.0,547.33108925,415.0,63.65948465,7.5,11.954070125,9.5208462974,2.1632150912,0.5228624154,84.65331142,82.647058824,77.518315018,81.4603267,57174.0,14.9,78.81564518,81.434844507,82.759499528,78.127393197,1473.0,340.4,309.62292736,243.73672923,364.05661854,63.0,49.550895849,1e-06,41.367898511,46.136661648,69.0,5.958034712,1e-06,1e-06,1e-06,9.7432049405,10.407819884,8.7,121.0,112.5,18260.0,14.2,4375.4363455,3.6243001413,56.0,14.098264906,132.0,14.661144302,31.824576567,2564.0,7.6498493302,46.86036,5.9187977854,63077.0,46895.0,53916.0,69264.0,40.369875223,52.046110476,27.007727524,2.2,75.0,11.5,34303.0,69.837941284,4468.0,9.3019382508,24.038618884,14.592909954,4014.0,2.9856741197,1224.0,0.9104297764,2332.0,1.7345769923,105.0,0.0781005936,29273.0,21.773701671,96216.0,71.566921051,1510.0,1.236964767,50.783981196,17355.0,14.375647132
Urban,Medium metro,San Patricio,48409,"Counties within MSAs of 250,000-999,999 population",8691.1862108,1e-06,7438.5221609,10726.20334,21.33341848,3.8138805355,3.547292799,8.8905109489,1e-06,9.9250511015,6.9132540731,14.757142156,,8.0,,48.123572619,18.153224482,9.0,58.0,15.517241379,169.0,250.9,46.994731801,1e-06,54.222957449,35.707573764,10600.0,18.5285532,19.0,28.083660000000002,25.0,37.19408,26.0,38.68184,4643.0,3627.0,6489.0,3848.0,38.0,23.0,32.0,39.0,41.0,23.0,34.0,43.0,976.0,92.8,8554.0,17036.0,50.211317211,2333.0,30647.0,7.612490619,26.9,1e-06,30.787113916,3.2078620434,103709.0,22705.0,4.5676723189,6456.0,18159.0,35.552618536,69.0,10.198802749,243.5,361.34566014,233.0,69.494361412,9.7,15.913081651,8.7110325006,8.0333625988,0.636523266,84.333508495,1e-06,81.949595096,83.79501385,24073.0,34.3,76.119969083,1e-06,77.27935535,74.540763924,995.0,452.1,1e-06,406.0207613,519.26461718,34.0,46.54091494,1e-06,47.603278417,44.905473977,37.0,5.4580321581,1e-06,1e-06,1e-06,11.871674232,11.037268409,9.7,58.0,106.9,7490.0,11.2,5349.9369975,8.2555660106,26.0,12.856839097,86.0,18.470592025,31.995833598,1728.0,9.0899526565,43.14513,14.189539099,50752.0,35234.0,46492.0,64387.0,62.795654565,37.468753255,31.2059171,4.5,46.0,13.7,15546.0,66.876021681,2210.0,9.8881431767,27.092166927,14.468496615,991.0,1.4743732798,699.0,1.0399464405,764.0,1.1366510452,95.0,0.1413374991,38946.0,57.942423566,25711.0,38.251878301,2808.0,4.5370819195,49.831138883,12734.0,19.650021604
Urban,Medium metro,Webb,48479,"Counties within MSAs of 250,000-999,999 population",6188.6658331,1e-06,6259.3030475,4100.6852601,,,4.083128706,8.1447357849,1e-06,8.1334580262,7.9569892473,18.101216839,33.2,8.1,24.9,86.381360266,15.833132941,31.0,138.0,22.463768116,1111.0,411.9,66.289587244,1e-06,67.765131075,6.4412238325,66407.0,27.509455378,93.0,34.29292,77.0,28.02099,79.0,28.74881,5376.0,1e-06,5697.0,3142.0,28.0,1e-06,29.0,23.0,33.0,8.0,34.0,27.0,4769.0,91.3,32311.0,71698.0,45.065413261,4774.0,114696.0,4.1623073167,36.2,26.842105263,42.588564856,17.585551331,87400.0,14596.0,5.9879419019,34594.0,91022.0,38.006196304,94.0,3.4661661621,1031.0,381.81649847,560.0,41.639526618,8.4,,17.79108948,,1.8085259079,81.400951814,1e-06,82.12802566,74.335237345,82101.0,22.7,80.121401876,1e-06,79.941228189,84.759404026,2143.0,313.9,1e-06,318.70496326,214.40151851,183.0,50.085117331,1e-06,1e-06,1e-06,195.0,5.1118043359,1e-06,1e-06,1e-06,,13.940234296,7.8,412.0,204.0,21520.0,8.1,31820.516379,12.71274785,99.0,12.136695975,176.0,9.459598913,35.60171671,9957.0,10.64214104,45.12471,9.8006029513,41979.0,,39072.0,61702.0,81.618350248,69.357857048,21.134926786,3.8,58.0,4.3,45601.0,63.003081004,11817.0,17.633891931,,9.2265478868,776.0,0.2823933565,1625.0,0.5913520674,1807.0,0.6575834989,146.0,0.0531307088,262489.0,95.522100191,9641.0,3.5084463271,52845.0,21.753090384,50.914867137,6507.0,2.5996388392
Urban,Small metro,Archer,48009,"Counties within MSAs of 50,000-249,999 population",9446.1139485,,,,13.248280155,3.1949824026,3.405328592,8.3491461101,,,,14.030731015,28.2,7.6,23.5,22.509388116,19.842313585,9.0,18.0,,11.0,126.2,24.066797642,,55.299539171,21.046643914,1263.0,17.856637919,,,,,,,3752.0,,,,35.0,,,,41.0,,19.0,42.0,161.0,99.3,1176.0,1811.0,64.936499172,140.0,4093.0,3.42047398,13.8,,25.793650794,8.2592121982,110956.0,26000.0,4.2675384615,365.0,1928.0,18.93153527,11.0,12.639319775,10.5,201.65162282,38.0,86.918730987,8.5,10.149253731,7.1428571429,1.7611940299,1.3432835821,86.027014439,,,,3694.0,19.8,77.039462835,,,,131.0,409.4,,,,,,,,,,,,,,9.6864613353,10.443107009,11.3,,,1290.0,14.8,491.97968879,5.4338379588,,,16.0,26.10284521,28.976815521,260.0,13.013013013,11.352030000000001,,58311.0,,34375.0,65504.0,32.002129925,,22.167635247,,,,2752.0,82.124738884,236.0,7.3178294574,21.773186514,19.888750142,67.0,0.7605857646,125.0,1.4190032921,38.0,0.4313770008,3.0,0.034056079,765.0,8.6843001476,7754.0,88.023612215,69.0,0.823880597,50.44840504,8057.0,88.988292467
Urban,Small metro,Bowie,48037,"Counties within MSAs of 50,000-249,999 population",9487.6503434,11616.515579,3474.8830455,8774.5250153,19.150347922,3.8867337974,3.7675380917,9.7715289982,14.095013742,5.8096415328,8.1963887198,18.162710565,,5.8,,42.322692162,17.497615544,23.0,95.0,24.210526316,587.0,628.6,53.036615852,70.91620476,59.559261465,42.723081989,11463.0,15.672253972,65.0,69.25208,48.0,51.05731,92.0,97.85985,5157.0,6333.0,957.0,4975.0,37.0,38.0,19.0,38.0,45.0,36.0,32.0,47.0,1183.0,93.3,13015.0,24682.0,52.730734949,1789.0,39326.0,4.549153232,23.0,57.535142203,17.85046729,14.535762591,92673.0,18502.0,5.0088098584,9129.0,22160.0,41.195848375,134.0,14.276582144,482.5,514.29637328,294.0,62.817425639,10.0,16.230366492,13.018292683,2.6925953628,1.1967090501,88.555331547,85.204639965,83.202945237,89.853738702,32065.0,13.6,75.595295892,75.157654739,92.072064081,76.119330454,1510.0,469.1,524.90457327,136.66335041,447.60211464,70.0,78.697666052,128.10061721,,57.378930457,69.0,8.1840825525,,,6.7269287366,11.93834507,11.941391344,12.6,273.0,351.8,21460.0,23.0,8124.466342,8.777039207,24.0,8.5329995982,100.0,15.291361604,35.875444391,1846.0,8.0260869565,129.77067,12.674879933,49153.0,27745.0,29432.0,51955.0,59.309921277,45.993302182,42.188436786,7.5,86.0,18.4,21583.0,65.065870791,4016.0,12.678368481,23.652299706,16.327702846,23143.0,,964.0,1.0254010126,1215.0,1.2923882058,86.0,0.0914776837,7292.0,7.7564566226,59868.0,63.681232183,991.0,1.1304784285,49.642598817,32791.0,35.424836601
Urban,Small metro,Burleson,48051,"Counties within MSAs of 50,000-249,999 population",8574.7755876,13436.707718,3866.8603881,9718.4737224,15.921248864,3.4268945921,3.4857708729,8.9752650177,16.836734694,5.8823529412,8.5380116959,14.299592884,30.6,7.4,27.6,41.257927503,17.967162686,9.0,27.0,33.333333333,78.0,446.7,40.533037202,45.37521815,52.941176471,32.6469111,2713.0,19.1325811,8.0,45.045049999999996,1.0,5.55216,2.0,11.10433,5215.0,7753.0,1946.0,4944.0,41.0,51.0,20.0,42.0,38.0,34.0,41.0,39.0,190.0,92.3,1511.0,3947.0,38.282239676,329.0,7987.0,4.1191936897,25.4,50.583657588,22.852376981,,96842.0,21293.0,4.54806744,1294.0,3967.0,32.619107638,26.0,14.63963964,29.0,173.87133521,78.0,88.987256569,9.8,13.75,8.2255230794,4.921875,1.796875,81.638380329,,71.188630491,81.25376733,6109.0,45.3,76.569165935,72.79286352,80.389631847,75.979922591,296.0,426.4,652.31927595,308.57631801,438.96755397,10.0,62.893081761,,,,,,,,,10.528030043,10.757564745,11.3,25.0,170.3,2810.0,16.1,701.76629568,4.0831226839,,,34.0,27.824379066,30.435810851,532.0,12.712066906,33.312979999999996,,47409.0,29250.0,54531.0,57665.0,63.578869048,18.870281856,15.081349891,,16.0,18.3,5126.0,78.08073115,502.0,8.3278035833,22.347454333,20.204319582,2210.0,12.270279274,195.0,1.0826717006,69.0,0.3830992171,7.0,0.038865138,3716.0,20.6318361,11701.0,64.9658542,487.0,2.940821256,50.524679363,13175.0,76.65677547
Urban,Small metro,Callahan,48059,"Counties within MSAs of 50,000-249,999 population",9664.1562991,,,,15.74478726,3.6098368173,3.7510551947,10.625620655,,9.8214285714,10.87962963,15.824374543,28.0,6.5,27.1,10.233313644,17.973437393,7.0,39.0,17.948717949,38.0,280.3,30.825323169,,46.838407494,29.530744337,2088.0,18.940493469,1.0,7.2358899999999995,3.0,21.51154,2.0,14.34103,4366.0,,,,34.0,,20.0,35.0,35.0,,24.0,35.0,150.0,96.3,1602.0,2931.0,54.657113613,215.0,5843.0,3.6796166353,23.3,,25.628140704,14.251110214,80207.0,14271.0,5.6202788873,810.0,3221.0,25.14746973,22.0,15.918958032,12.0,88.394534271,52.0,76.066763213,7.9,15.071090047,12.387612388,2.1800947867,1.7061611374,84.676458912,,,,4266.0,28.4,75.43281253,,,,258.0,479.2,,,,,,,,,,,,,,11.152139188,11.697626419,11.0,9.0,78.5,2420.0,17.8,1522.4624812,11.240862974,,,17.0,17.821014121,29.14739221,395.0,11.95882531,64.53462999999999,,45843.0,23611.0,31806.0,41461.0,55.353615172,45.920063939,9.4168689807,,13.0,19.0,4352.0,82.252882253,544.0,11.255948686,22.823748745,19.991395382,211.0,1.5129786319,116.0,0.8317797218,85.0,0.6094937617,9.0,0.0645346336,1367.0,9.8020937903,11985.0,85.938620393,72.0,0.5565862709,50.580811702,9776.0,72.179562906
Urban,Small metro,Clay,48077,"Counties within MSAs of 50,000-249,999 population",8422.5735162,,,,14.435021028,3.4958300028,3.5653814243,5.0488599349,,,,14.880002327,28.8,6.1,25.1,18.526785714,19.135092541,5.0,15.0,33.333333333,26.0,251.0,28.75399361,,,,1411.0,17.521420589,4.0,39.242619999999995,,,,,5345.0,,,,37.0,,,,41.0,,,,,98.3,1204.0,2116.0,56.899810964,171.0,4797.0,3.564727955,17.3,,,16.407506702,102560.0,22014.0,4.6588534569,611.0,2199.0,27.78535698,15.0,14.715981556,13.5,130.17694422,44.0,84.914217342,8.6,11.097708082,8.832807571,1.0856453559,1.4475271411,84.501411101,,,,3593.0,31.2,77.158069885,,,,182.0,437.7,,,,,,,,,,,,,,10.45517588,11.0621651,11.0,6.0,68.0,1790.0,17.3,1797.2853932,16.715823969,,,17.0,23.264406826,30.555455546,272.0,12.241224122,28.788019999999996,,53438.0,,35208.0,48547.0,47.041763341,,27.384841127,,11.0,21.2,3479.0,85.353287537,305.0,7.9138557343,20.688993379,21.197581806,74.0,0.7101045965,150.0,1.4394012091,45.0,0.4318203627,3.0,0.0287880242,637.0,6.1126571346,9361.0,89.828231456,138.0,1.3952077646,50.254294214,8021.0,74.600074405
Urban,Small metro,Ector,48135,"Counties within MSAs of 50,000-249,999 population",9076.5538847,12465.852547,7241.2735291,11677.307517,19.06607837,3.5800612298,3.3722443528,9.0395765062,18.206521739,7.9459583238,10.254147547,14.842830871,33.2,8.3,30.5,71.530664333,19.527320535,,,35.390946502,947.0,594.0,70.421778935,42.228739003,80.1998002,53.258584443,29226.0,20.924887772,94.0,59.69694,61.0,38.83198,74.0,47.10765,5093.0,7421.0,5674.0,4585.0,30.0,40.0,30.0,30.0,40.0,35.0,36.0,42.0,1868.0,80.8,21688.0,44682.0,48.538561389,3212.0,78116.0,4.1118336832,17.9,31.735827002,17.761526631,8.1494986326,113294.0,26120.0,4.3374425727,16045.0,46312.0,34.645448264,128.0,8.1289453963,,,630.0,81.053228813,7.8,16.149007273,8.9658584859,5.6320031453,,81.140381525,70.339237466,77.405783958,85.914768553,58060.0,23.1,75.417969208,72.417430961,77.702269968,73.170311164,1979.0,471.5,692.67861449,367.33919773,577.22764737,123.0,65.281426638,,68.394722079,61.490182774,108.0,5.4908739641,,5.2136877662,5.9904153355,11.015635221,10.441425444,8.4,196.0,158.7,15780.0,10.3,8772.8553304,6.3974734416,50.0,10.548857031,,31.458891988,31.471434771,,12.962887687,75.75420000000001,9.6417810512,54422.0,50813.0,53516.0,66620.0,53.842513163,40.132171358,18.588674058,6.2,98.0,12.6,33994.0,66.039825158,5132.0,10.392871608,,9.8525021167,6730.0,4.2842501289,2237.0,1.4240516402,1959.0,1.2470796438,,,,,51209.0,32.599132965,,,49.336991603,12966.0,9.4552614308
